ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
114,Robin Hood no Daibouken (The Great Adventures of Robin Hood),52,"[ 'NHK Enterprises', 'Tatsunoko Pro.',  'NHK', 'Tatsunoko Productions']","[ 'Europe',  'World Masterpiece Theater',  'Romance', 'Adventure',  'Magic',  'Medieval',  'Historical']", TV, 1990-1992,2.9
115,Choujikuu Seiki Orguss (The Super Dimension Century Orguss),35,"[ 'Mainichi Broadcasting',  'Big West', 'TMS Entertainment',  'Discotek',  'Studio Nue',  'Victor Entertainment',  'Tokyo Movie Shinsha', 'Artland']","[ 'Adventure',  'War',  'Shounen',  'Military',  'Person in a Strange World',  'Mecha', 'Action',  'Sci Fi',  'Sci-Fi']", TV, 1983-1984,2.9
116,Neko Ramen (Neko Rahmen),13,"[ 'KENMedia', 'THINK Corporation', 'Think Corporation']","[ 'Flash Animation',  'Based on a Manga',  'Comedy', 'Animal Protagonists',  'Work Life',  'Restaurants',  'Food', 'Comedy']", TV, 2006-2007,2.9
117,Tantei Opera Milky Holmes,12,"[ 'Good Smile Company',  'Chrono Gear Creative',  'Sotsu Agency',  'Dwango', 'J.C.Staff',  'Bushiroad Inc.',  'Pony Canyon',  'Lantis']","[ 'Mystery',  'Detectives',  'Super Power', 'Comedy']", TV, 2010-2010,2.9
118,Utawarerumono Picture Drama,3,"[ 'Chaos Project', 'Frontier Works', '']","[ 'Picture Drama',  'Fantasy',  'Comedy', 'Action', 'Comedy']", DVD Special, 2009-2010,2.9
119,Kaze no Na wa Amnesia (A Wind Named Amnesia),1,"[ 'Japan Home Video', 'Madhouse', 'MADHOUSE',  'Central Park Media']","['Based on a Light Novel',  'Drama', 'Action',  'Dementia',  'Sci-Fi',  'Sci Fi',  'Post-apocalyptic']", Movie, 1990-1990,2.9
120,Amaenaide yo!! Katsu!! (Ah My Buddha Katsu),12,"[ 'Right Stuf', 'Studio Deen',  'Media Blasters']","[ 'Supernatural',  'Comedy',  'Romance',  'Panty Shots',  'Ecchi', 'Based on a Manga',  'Harem', 'Comedy',  'Nudity']", DVD Special, 2006-2006,2.9
121,Atashin&#039;chi (My Family),330,"[ 'Yumeta Company', 'TV Asahi',  'Shin-Ei Animation', 'Shinei Animation']","[ 'Family Friendly',  'Comedy',  'Slice of Life', 'Based on a Manga',  'Episodic', 'Comedy']", TV, 2002-2009,2.9
122,Street Fighter Zero The Animation,1,['Group TAC'],"[ 'Based on a Video Game',  'Hand to Hand Combat',  'Drama',  'Super Power',  'Shounen',  'Martial Arts', 'Action']", Movie, 1999-1999,2.9
123,Saber Marionette R,3,"['Hal Film Maker',  'Media Blasters',  'Bandai Entertainment', 'Bandai Visual']","[ 'Androids',  'Robots',  'Comedy', 'Action',  'Mecha',  'Harem',  'Sci-Fi',  'Sci Fi']", OVA, 1995-1995,2.9
124,Hiatari Ryoukou! (Sunny Ryoko),48,"['Group TAC', 'Kitty Films']","[ 'Sports',  'School Life', 'Drama',  'Romance',  'School', 'Comedy']", TV, 1987-1988,2.9
125,Sanzoku no Musume Ronja (Ronja Rövardotter),26,"['Polygon Pictures',  'NHK',  'Dwango',  'Polygon Pictures',  'NHK Enterprises', 'Studio Ghibli']","[ 'Fantasy',  'CG Animation',  'Slice of Life', 'Adventure',  'Medieval',  'Based on a Novel']", TV, 2014-2015,2.9
126,UFO Princess Valkyrie (UFO Ultramaiden Valkyrie),12,"['ADV Films', 'TNK',  'Media Factory']","[ 'Magic',  'Ecchi', 'Comedy', '\'\'',  'Sci-Fi']", TV, 2002-2002,2.9
127,Detonator Orgun,3,"['AIC',  'Central Park Media']","['Action',  'Outer Space',  'Mecha', 'Adventure',  'Sci-Fi',  'Sci Fi']", OVA, 1991-1992,2.9
128,Terra e... (Movie) (Toward the Terra),1,"[ 'Right Stuf', 'Toei Animation']","[ 'Outer Space', 'Futuristic',  'Psychic Powers',  'Superpowers',  'Shounen',  'Drama', 'Action',  'Sci-Fi',  'Sci Fi']", Movie, 1980-1980,2.9
129,Ganbare! Kickers (Fight! Kickers),26,['Studio Pierrot'],"[ 'Sports',  'Shounen',  'Drama', 'Based on a Manga', 'Comedy',  'Soccer']", TV, 1986-1987,2.9
130,Uchuu Kaizoku Mito no Daibouken (Space Pirate Mito),13,"[ 'Genco',  'NYAV Post', 'XEBEC',  'Right Stuf', 'Bandai Visual',  'Media Blasters',  'Triangle Staff']","[ 'Original Work',  'Comedy', 'Action',  'Space Pirates',  'Sci-Fi',  'Sci Fi']", TV, 1999-1999,2.9
131,Egao,1,"[ 'add some', 'None found', 'CoMix Wave Inc.']","[ 'Slice of Life', 'Music', 'Family Friendly',  'Minna no Uta']", Music Video, 2003-2003,2.9
132,Sacred Seven,12,"['Sunrise',  'Sentai Filmworks',  'Bandai']","[ 'Super Power',  'Superpowers',  'Original Work', 'Action',  'School',  'Sci Fi',  'Sci-Fi']", TV, 2011-2011,2.9
133,Koe de Oshigoto! The Animation (Koe de Oshigoto!),13,"['Magic Bus', 'Pony Canyon',  'Studio Gokumi',  'Media Blasters']","[ 'Based on a Manga',  'Seinen',  'Adventure',  'Ecchi',  'Space Pirates',  'Cyborgs', 'Action',  'Aliens', 'Comedy',  'Sci Fi']", TV, 2010-2011,2.9
134,Tell Your World,1,"[ 'add some', 'None found', '']","['Music', 'Vocaloid']", Music Video, 2012-2012,2.9
135,Denpa Kyoushi (TV) (Ultimate Otaku Teacher),24,"[ 'Yomiuri Telecasting Corporation', 'A-1 Pictures',  'FUNimation Entertainment']","[ 'School Life',  'Shounen',  'Comedy',  'Romance', 'Based on a Manga',  'School', 'Comedy']", TV, 2015-2015,2.9
136,Kage kara Mamoru! (Guardian Ninja Mamoru),12,"[ 'Tohokushinsha Film Corporation',  'Studio Tulip', 'Aniplex',  'Sentai Filmworks', 'Group TAC',  'Group TAC']","['Action',  'Shounen',  'Based on a Light Novel',  'Comedy',  'Romance',  'Ninja', 'Comedy']", TV, 2006-2006,2.9
137,Cosmo Warrior Zero Gaiden,2,"['Vega Entertainment',  'Media Blasters']","['\'\'',  'Sci-Fi', 'Drama']", TV, 2001-2001,2.9
138,Kore ga Watashi no Goshujinsama (He is My Master),12,"[ 'TBS',  'DAX Production',  'Shaft',  'Sentai Filmworks',  'Memory-Tech',  'Geneon Universal Entertainment', 'Gainax']","[ 'Comedy',  'Ecchi',  'Maids',  'Slice of Life', 'Based on a Manga',  'Harem', 'Comedy']", TV, 2005-2005,2.9
139,Fight Ippatsu! Juuden-chan!! Specials,12,"['Studio Hibari',  'Media Blasters']","[ 'Comedy',  'Panty Shots',  'Ecchi', 'Based on a Manga', 'Comedy',  'Sci Fi',  'Nudity']", TV, 2009-2010,2.9
140,Utopia,1,['P.A. Works'],"['Music', '\'\'']", Music Video, 2014-2014,2.9
141,Di Gi Charat Nyo,104,"[ 'TV Osaka', 'Madhouse', 'MADHOUSE',  'Bandai Entertainment',  'Broccoli']","[ 'Fantasy', '\'\'', 'Comedy',  'Sci-Fi']", TV, 2003-2004,2.9
142,Natsu-iro no Sunadokei (Sandglass of Summer Colors),2,"[ 'Rikuentai', 'KSS',  'Picture Magic', 'Rikuentai']","['Drama',  'Romance', 'Ecchi',  'Sci-Fi',  'Sci Fi']", OVA, 2004-2004,2.9
143,Tanoshii Moomin Ikka: Bouken Nikki,26,"[ 'Telescreen BV', 'TV Tokyo', '']","[ 'Family Friendly',  'Fantasy',  'Slice of Life', 'Adventure',  'Animal Protagonists',  'Kids']", TV, 1991-1992,2.9
144,Madou King Granzort (Mado King Granzort),41,"['Sunrise',  'Atelier Musa']","['Action',  'Fantasy',  'Shounen', 'Mecha',  'Mecha',  'Magic',  'Comedy',  'Sci-Fi']", TV, 1989-1990,2.9
145,Patalliro!,49,['Toei Animation'],"[ 'Romance', 'Adventure',  'Shoujo',  'Shounen-ai',  'Shounen Ai', 'Based on a Manga',  'Comedy']", TV, 1982-1983,2.9
146,Doubutsu Takarajima (Animal Treasure Island),1,"['Toei Animation',  'Discotek']","[ 'Family Friendly',  'Based on a Novel', 'Adventure',  'Pirates',  'Animal Protagonists']", Movie, 1971-1971,2.9
147,Tokyo Ravens Specials,3,"['',  'Tokyo MX', 'Geneon Universal Entertainment',  'FUNimation Entertainment']","['\'\'', 'Shounen',  'Supernatural']", Web, 2013-2014,2.9
148,Buzzer Beater,13,['TMS Entertainment'],"[ 'Basketball',  'Based on a Manga', 'Aliens',  'Sports',  'Futuristic', 'Shounen',  'Sci Fi']", TV, 2005-2005,2.9
149,Choujin Sentai Baratack,31,['Toei Animation'],"[ 'Mecha', 'Adventure', '\'\'',  'Sci-Fi']", TV, 1977-1978,2.9
150,Flanders no Inu (A Dog of Flanders),52,['Nippon Animation'],"[ 'Slice of Life', 'World Masterpiece Theater', 'Drama']", TV, 1975-1975,2.9
151,Chou Dendou Robo Tetsujin 28-gou FX,47,"['Tokyo Movie Shinsha', 'TMS Entertainment']","[ 'Mecha',  'Adventure', '\'\'', 'Action',  'Sci-Fi']", TV, 1992-1993,2.9
152,Aldnoah Zero Extra Archives,1,"['Aniplex',  'TROYCA',  'A-1 Pictures', 'A-1 Pictures']","[ 'Mecha', 'Recap', 'Action',  'Sci-Fi']", TV Special, 2015-2015,2.9
153,Kousoku Denjin Albegus,45,"['Toei Animation', '']","[ 'Mecha', 'Mecha', 'Combining Mecha']", TV, 1983-1984,2.9
154,Uchuu Kuubo Blue Noah (Space Carrier Blue Noah),24,"[ 'add some', 'None found', '']","['Aliens',  'Military',  'Sci Fi',  'Drama', 'Action',  'Sci-Fi',  'Space']", TV, 1979-1980,2.9
155,Megazone 23 Part III,4,"['AIC',  'ADV Films', 'Artmic']","[ 'Music',  'Romance',  'Mystery',  'Cyberpunk',  'Futuristic',  'Hacking',  'Mecha', 'Action',  'Sci Fi',  'Sci-Fi']", OVA, 1985-1989,2.9
156,Aiura,12,"[ 'Tohokushinsha Film Corporation', 'Pony Canyon', 'LIDEN FILMS',  'LIDENFILMS']","[ 'School Life',  'Shounen',  'Comedy',  'Slice of Life', 'Based on a Manga',  'School', 'Comedy']", TV, 2013-2013,2.9
157,Tokyo Babylon,2,"['Madhouse',  'Animate Film',  'Movic',  'Sony Music Entertainment', 'MADHOUSE']","[ 'Supernatural',  'Detectives',  'Magic',  'Mystery',  'Fantasy', 'Based on a Manga', 'Action']", OVA, 1992-1994,2.9
158,High School Star Musical (STARMYU),12,"['FUNimation Entertainment',  'C-Station', 'C-Station']","['Music',  'School Life',  'Original Work',  'Slice of Life',  'School',  'Music School']", TV, 2015-?,2.9
159,Inugami-san to Nekoyama-san Special,12,"['Seven',  'Seven', 'DAX Production',  'Dream Creation']","[ 'Shoujo Ai',  'Shoujo-ai',  'Comedy',  'Slice of Life', 'Based on a Manga',  'School', 'Comedy']", TV, 2014-2014,2.9
160,Loups=Garous,1,"['Production I.G',  'Sentai Filmworks',  'Trans Arts']","[ 'Sci Fi',  'Sci-Fi', 'Mystery',  'Thriller']", Movie, 2010-2010,2.9
161,Jigoku Sensei Nube (Movie) (Hell Teacher Nube),1,['Toei Animation'],"[ 'Shounen',  'Supernatural',  'Horror',  'School', 'Adventure', 'Supernatural',  'Comedy']", Movie, 1996-1996,2.9
162,Shin Koihime Musou: Live Revolution,1,"['Marvelous Entertainment', 'Dogakobo',  'Doga Kobo']","[ 'Fantasy', 'Music',  'Ecchi', 'Comedy']", OVA, 2010-2010,2.9
163,Seikimatsu Occult Gakuin Specials (Occult Academy Specials),4,"[ 'Inc.', 'Aniplex',  'A-1 Pictures',  'Xebec', 'A-1 Pictures',  'NIS America']","['Supernatural',  'School', 'Comedy',  'Supernatural']", DVD Special, 2010-2011,2.9
164,Sonic the Hedgehog: The Movie,2,"['Studio Pierrot',  'ADV Films',  'Sega']","[ 'Family Friendly', 'Adventure',  'Shounen', 'Action',  'Animal Protagonists',  'Comedy',  'Sci Fi',  'Sci-Fi']", Movie, 1996-1996,2.9
165,Dokidoki! Pretty Cure,49,['Toei Animation'],"[ 'Family Friendly',  'Shoujo',  'Magic',  'Magical Girl',  'Monster-of-the-week', 'Fantasy', 'Action']", TV, 2013-2014,2.9
166,Super Seisyun Brothers,14,"['AIC',  'AIC Plus+', 'AIC PLUS+']","[ 'Comedy',  'Slice of Life',  'Josei', 'Based on a Manga', 'Comedy']", TV, 2013-2013,2.9
167,Comic Party,13,"[ 'KSS', 'OLM',  'Right Stuf', 'Oriental Light and Magic',  'Discotek']","[ 'Manga Industry',  'Doujinshi',  'Otaku Culture',  'Drama', 'Comedy']", TV, 2001-2001,2.9
168,Ginyuu Mokushiroku Meine Liebe Wieder,13,"['BEE TRAIN',  'Geneon Universal Entertainment',  'Marvelous Entertainment', 'Bee Train']","['Europe',  'Political',  'Historical', 'Drama']", TV, 2006-2006,2.9
169,Ojamajo Doremi Sharp Movie,49,['Toei Animation'],"[ 'Magical Girl',  'Original Work', 'Family Friendly',  'Shoujo', 'Kids',  'Magic']", TV, 2000-2001,2.9
170,Sol Bianca - Movie 1,2,"['AIC',  'ADV Films',  'Atelier Musa']","[ 'Adventure',  'Space Pirates', 'Action',  'Space',  'Sci-Fi']", Movie, 1990-1991,2.9
171,Busou Shinki Moon Angel,10,"['TNK',  'Kinema Citrus', 'Kinema Citrus']","[ 'Robots', 'Androids', 'Action',  'Sci Fi',  'Sci-Fi']", Web, 2011-2012,2.9
172,Zettai Shounen,26,"['Asiadou',  'Genco',  'Ajia-Do', 'Bandai Visual',  'Mellow Head',  'Ginga Ya',  'Trilogy Future Studio']","[ 'Fantasy',  'Shounen', 'Drama',  'Original Work',  'Mystery', 'Fantasy',  'Sci-Fi']", TV, 2005-2005,2.9
173,Puni Puni☆Poemii (Puni Puni Poemy),2,"[ 'ADV Films', 'J.C.Staff', '',  'Victor Entertainment']","['Aliens',  'Comedy',  'Magic',  'Ecchi',  'Parody',  'Shoujo-ai',  'Shounen',  'Fantasy',  'Magical Girl', 'Comedy',  'Sci-Fi']", OVA, 2001-2001,2.9
174,Gad Guard,26,"[ 'Imagica', 'Gonzo',  'Media Factory',  'FUNimation Entertainment',  'Hal Film Maker',  'Amber Film Works', 'GONZO']","[ 'Seinen', 'Adventure', 'Action',  'Futuristic',  'Superpowers',  'Shounen',  'Mecha',  'Sci-Fi',  'Sci Fi']", TV, 2003-2003,2.9
175,Mobile Suit Gundam AGE,49,"['Sunrise',  'Mainichi Broadcasting',  'Lantis',  'Sony Music Entertainment']","[ 'Sci Fi',  'Mecha', 'Mecha', 'Action',  'Space',  'Sci-Fi']", TV, 2011-2012,2.9
176,Maetel Legend,2,"[ 'Central Park Media', 'Vega Entertainment']","[ 'Cyborgs',  'Sci Fi', 'Drama', 'Based on a Manga',  'Sci-Fi',  'Space']", OVA, 2000-2001,2.9
177,Captain Earth,25,"[ 'Good Smile Company',  'Sentai Filmworks',  'Dentsu',  'Bandai Namco Games',  'Shochiku',  'Mainichi Broadcasting', 'Bones',  'Avex Entertainment']","[ 'Romance',  'Sci Fi',  'Original Work',  'Nudity',  'Mecha',  'Aliens', 'Action',  'Space',  'Sci-Fi']", TV, 2014-2014,2.9
178,Naisho no Tsubomi,3,"['Studio Kikan',  'Studio Kikan', 'Arms']","[ 'School Life',  'Coming of Age',  'Supernatural',  'Romance',  'Shoujo',  'Drama',  'Slice of Life', 'Based on a Manga', 'Kids',  'School']", OVA, 2008-2008,2.9
179,Kyousougiga (2013) Specials,2,"['Toei Animation', 'MAPPA',  'Earth Star Entertainment']","[ 'Sports',  'School', '\'\'', 'Comedy',  'Shounen']", TV Special, 2013-2013,2.9
180,Burn Up Excess,13,"['AIC',  'ADV Films',  'Magic Bus', 'Magic Bus']","[ 'Comedy',  'Adventure',  'Ecchi',  'Shounen',  'Police',  'Violence', 'Action',  'Sci-Fi']", TV, 1997-1998,2.9
181,Morita-san wa Mukuchi,1,"[ 'Studio Gram',  'Seven', 'DAX Production',  'Dream Creation', 'Studio Gram']","[ 'School Life',  'Comedy',  'Slice of Life', 'Based on a Manga',  'School', 'Comedy']", OVA, 2011-2011,2.9
182,Tooi Sekai,1,"[ 'add some', 'None found', '']","[ 'Family Friendly',  'Shorts', 'Drama',  'Romance', 'Black and White']", Web, 1999-1999,2.9
183,Fairy Musketeers Akazukin OVA,1,"['Madhouse', 'MADHOUSE']","[ 'Fantasy', 'Action', 'Adventure',  'Magic',  'Comedy']", OVA, 2005-2005,2.9
184,Great Mazinger vs Getter Robo,56,"[ 'Dynamic Planning', 'Toei Animation']","[ 'Shounen',  'Crossover',  'Mecha', 'Action',  'Sci-Fi']", Movie, 1974-1975,2.9
185,Choujigen Game Neptune The Animation,12,"[ 'Magic Capsule',  'Idea Factory',  'David Production', 'Frontier Works',  'Media Factory',  'FUNimation Entertainment', 'David Production']","[ 'Based on a Video Game',  'Sci-Fi',  'Fantasy',  'Supernatural',  'Seinen', 'Action',  'Comedy',  'Parody']", TV, 2013-2013,2.9
186,Mazinger Z tai Ankoku Daishougun,1,"['Dynamic Planning', 'Toei Animation']","[ 'Shounen',  'Crossover',  'Mecha', 'Action']", Movie, 1974-1974,2.8
187,Buta,1,['Telecom Animation Film'],"[ 'Swordplay', 'Adventure',  'Anime Mirai',  'Fantasy',  'Original Work',  'Animal Protagonists',  'Comedy',  'Historical']", TV Special, 2012-2012,2.8
188,Eureka Seven: New Order,24,"[ 'Bandai Visual',  'Mainichi Broadcasting', 'Bones',  'Project Eureka AO',  'FUNimation Entertainment', '',  'Sony Music Entertainment']","[ 'Drama',  'Mecha',  'Adventure', '\'\'', 'Action',  'Sci-Fi']", TV Special, 2012-2012,2.8
189,Comic Party Revolution,13,"[ 'ADV Films',  'Chaos Project', 'Radix',  'FUNimation Entertainment']","['Doujinshi',  'Manga Industry', 'Comedy',  'Otaku Culture',  'Drama']", TV, 2005-2005,2.8
190,Haunted Junction,12,"['Studio Deen',  'Bandai Entertainment']","[ 'School Life',  'Supernatural',  'Comedy',  'Shounen',  'School Club', 'Based on a Manga',  'Episodic', 'Comedy']", TV, 1997-1997,2.8
191,Brothers Conflict: Setsubou,2,"['Brains-Base', 'Brains Base']","[ 'Romance', 'Based on an Otome Game',  'Shoujo', 'Harem',  'Reverse Harem']", DVD Special, 2014-2015,2.8
192,Blassreiter Navigator,24,"['Gonzo', 'GONZO']","[ 'Demons',  'Original Work',  'Racing', 'Action',  'Sci Fi',  'Sci-Fi']", TV, 2008-2008,2.8
193,Shin Tenchi Muyou! Specials,6,"['AIC',  'Pioneer LDC']","[ 'Romance', '\'\'', 'Comedy',  'Shounen',  'Sci-Fi']", Other, 1997-1997,2.8
194,Futari wa Precure (Pretty Cure),49,['Toei Animation'],"[ 'Family Friendly',  'Comedy',  'Magic',  'Shoujo',  'Fantasy',  'Magical Girl', 'Action']", Movie, 2004-2005,2.8
195,Bokura no Live Kimi to no Life,1,"['Sunrise',  'Lantis']","['Music', 'Idols']", Music Video, 2010-2010,2.8
196,Morita-san wa Mukuchi TV Specials,2,"[ 'Takeshobo',  'Seven', 'DAX Production', 'Seven']","[ 'Slice of Life',  'School',  'School Life', 'Comedy']", DVD Special, 2012-2012,2.8
197,Dragon Ball GT,64,"['Toei Animation',  'FUNimation Entertainment']","[ 'Hand to Hand Combat',  'Comedy', 'Adventure',  'Adventure',  'Magic',  'Super Power',  'Superpowers',  'Fantasy',  'Shounen',  'Aliens', 'Action',  'Sci-Fi']", TV, 1996-1997,2.8
198,Digimon Frontier,50,"['Vega Entertainment',  'Fuji TV', 'Toei Animation',  'Yomiko Advertising']","[ 'Western',  'Fantasy',  'Shounen',  'Drama', 'Action',  'Adventure', 'Based on a Manga',  'Comedy']", TV, 2002-2003,2.8
199,Battle Athletess Daiundoukai (Battle Athletes),6,['AIC'],"[ 'Sports', 'Ecchi',  'Shounen', 'Action',  'Ecchi',  'Comedy',  'Space',  'Sci-Fi']", OVA, 1997-1998,2.8
200,Sky Girls OVA,1,"[ 'Konami', 'J.C.Staff']","[ 'Military', 'Mecha', 'Original Work',  'Sci-Fi',  'Sci Fi',  'Post-apocalyptic']", OVA, 2006-2006,2.8
201,Anime Tenchou x Touhou Project,1,['ufotable'],"[ 'Magic', 'Crossover', 'Fantasy']", Other, 2010-2010,2.8
202,To Heart,13,"[ 'Right Stuf', 'KSS', 'OLM']","[ 'School Life',  'Robots',  'Romance',  'Based on an Eroge',  'Based on a Visual Novel', 'Androids',  'Love Triangle', 'Drama',  'Slice of Life',  'Harem',  'School']", TV, 1999-1999,2.8
203,Wish,1,"[ 'add some', 'None found', '']","['Music', 'Angels',  'Comedy']", Music Video, 1997-1997,2.8
204,Windaria (Once Upon A Time),1,['Kaname Productions'],"['Action',  'Fantasy',  'Drama',  'Romance',  'War', 'Fantasy',  'Sci-Fi']", Movie, 1986-1986,2.8
205,Urayasu Tekkin Kazoku,33,"[ 'TBS', 'Studio Deen']","['Comedy',  'Shounen', 'Crude']", TV, 1998-1998,2.8
206,Yume de Aetara (If I See You in My Dreams),3,"[ 'TBS',  'Media Blasters', 'J.C.Staff']","[ 'Comedy',  'Romance',  'Ecchi',  'Drama',  'Slice of Life', 'Based on a Manga', 'Comedy']", OVA, 1998-1998,2.8
207,Yokuwakaru Gendaimahou (Modern Magic Made Simple),12,"['Nomad',  'Sentai Filmworks',  'Studio Jack']","[ 'Magic',  'Ecchi', 'Comedy']", TV Special, 2009-2009,2.8
208,Yoku Wakaru Gendai Mahou 00,1,['Nomad'],"[ 'Magic',  'Ecchi', 'Comedy']", TV Special, 2009-2009,2.8
209,Kanojo ga Flag wo Oraretara (If Her Flag Breaks),13,"[ 'Inc.', 'Hoods Entertainment',  'The Klock Worx',  'NIS America']","[ 'Romance',  'Slice of Life',  'Harem',  'School', 'Comedy']", OVA, 2014-2014,2.8
210,Kanojo ga Flag wo Oraretara OVA,1,"['Hoods Entertainment',  'The Klock Worx']","[ 'Romance',  'Slice of Life',  'Harem',  'School', 'Comedy']", OVA, 2014-2014,2.8
211,Higurashi no Naku Koro ni Kira,4,"[ 'Frontier Works', 'Studio Deen']","['\'\'', 'Mystery',  'Parody']", OVA, 2011-2012,2.8
212,Chicchana Yukitsukai Sugar (A Little Snow Fairy Sugar),24,"[ 'TBS',  'Sentai Filmworks',  'Broccoli',  'Pioneer LDC', 'J.C.Staff',  'Kadokawa Shoten']","[ 'Music',  'Moe', 'Family Friendly',  'Magic',  'Shoujo',  'Fantasy',  'Original Work', 'Comedy']", TV, 2001-2002,2.8
213,Sora o Kakeru Shoujo Picture Drama,9,"['Studio Pierrot', '']","[ 'Comedy',  'Demons',  'Shounen',  'Martial Arts', 'Picture Drama', 'Action']", DVD Special, 2009-2009,2.8
214,eX-Driver Danger Zone,1,"[ 'Genco',  'Actas', 'Actas', 'Bandai Visual']","[ 'Cars',  'Futuristic',  'Shounen',  'Original Work', 'Action',  'Adventure',  'Comedy',  'Sci-Fi']", OVA, 2002-2002,2.8
215,La Seine no Hoshi,39,['Sunrise'],"['Historical', 'Adventure',  'Shoujo',  'Historical',  'Drama']", TV, 1975-1975,2.8
216,Tokurei Sochi Dantai Stella Jo-Gakuin Koutou-ka C3-Bu,13,"[ 'Pony Canyon',  'TBS',  'Sentai Filmworks', 'Gainax']","[ 'School Life',  'Seinen',  'Comedy',  'Sports',  'School Club',  'Gunfights', 'Based on a Manga',  'School', 'Military']", TV, 2013-2013,2.8
217,Soreyuke! Uchuu Senkan Yamamoto Yohko II,3,"['J.C.Staff',  'Kadokawa Shoten']","[ 'Sci Fi',  'Adventure', 'Action', 'Comedy',  'Sci-Fi']", OVA, 1997-1997,2.8
218,Kurogane no Linebarrels Specials,2,"['J.C.Staff', 'GONZO']","['\'\'', 'Comedy']", DVD Special, 2010-2010,2.8
219,Love Live! School Idol Project OVA,1,"['Sunrise',  'Lantis', '']","[ 'Slice of Life', 'Music', '\'\'',  'School']", OVA, 2013-2013,2.8
220,Teekyuu 2,12,"['Mappa', 'MAPPA',  'Earth Star Entertainment']","[ 'Sports',  'Shounen',  'Comedy', 'Based on a Manga',  'School', 'Comedy']", TV, 2013-2013,2.8
221,Night Head Genesis,24,"['Actas', 'Bee Media',  'Bee Media',  'Horipro',  'Four Some',  'Media Blasters']","[ 'Psychological',  'Supernatural',  'Horror', 'Horror',  'Mystery',  'Psychic Powers',  'Original Work', 'Drama',  'Mature Themes',  'Violence',  'Sci Fi']", TV, 2006-2006,2.8
222,Di Gi Charat,16,"['Broccoli', 'Madhouse',  'Sentai Filmworks',  'Broccoli']","['Aliens',  'Fantasy',  'Comedy',  'Episodic', 'Comedy',  'Sci-Fi']", TV, 1999-1999,2.8
223,Yoshinaga-san&#039;chi no Gargoyle Specials,13,['Studio Hibari'],"[ 'Family Friendly',  'Fantasy', 'Adventure',  'Comedy', 'Based on a Light Novel']", TV, 2006-2006,2.8
224,Choujikuu Seiki Orguss 02,6,"[ 'Bandai Visual',  'Mainichi Broadcasting', 'J.C.Staff']","[ 'Adventure',  'Shounen',  'Military',  'Mecha',  'Violence', 'Action',  'Sci Fi',  'Sci-Fi']", OVA, 1993-1995,2.8
225,Doubutsu no Mori,1,"['OLM',  'Nippon Television Network Corporation', 'Oriental Light and Magic',  'Studio Jack']","[ 'Based on a Video Game',  'Family Friendly',  'Fantasy',  'Slice of Life', 'Adventure',  'Animal Protagonists', 'Kids']", Movie, 2006-2006,2.8
226,Medarot Damashii (Medabots Spirits),39,"[ 'ADV Films',  'NAS', 'Production I.G',  'Nelvana']","['Sci Fi',  'Adventure', 'Action',  'Sci-Fi']", TV, 2000-2001,2.8
